,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
911,911,FRIO3_2019,0.0,11.5,4.41,1.44,1.94,0.17,0.15,3.32,0.54,4.27,5.77,5.31,13.82,0.0,8.7,2.83,3.83,0.03,0.92,1.07,16.81,11.77,8.71,1.47,38.39,1.34,7.87,0.91,10.93,0.0,58.34653846153846
912,912,FRIO3_2020,0.0,1.7,3.89,1.98,3.56,0.18,0.15,1.31,0.48,6.9,12.42,37.05,16.19,0.0,0.0,4.92,8.86,0.04,0.99,1.2,17.45,9.05,5.03,10.53,228.83,8.85,5.42,0.84,7.27,0.0,82.74725490196077
913,913,FRIO3_2021,0.0,3.3,1.13,0.9,1.27,0.1,0.11,0.72,0.34,5.36,7.55,15.35,44.7,0.0,0.0,4.46,6.28,0.09,1.06,0.83,17.15,11.25,7.98,3.08,34.34,3.2,9.77,1.04,15.09,0.0,67.93219512195121
914,914,FRIO3_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83,99.16,0.0,0.0,0.0,9.82,0.24,1.2,0.68,15.89,0.0,6.64,10.49,51.26,12.47,9.36,1.19,15.09,0.0,39.38444444444444
915,915,FRIO3_2023,0.0,9.25,2.24,0.0,7.73,0.53,0.57,1.6,2.0,0.0,18.57,25.93,107.11,0.22,0.0,0.0,10.84,0.25,1.21,0.67,16.9,0.0,6.84,5.72,24.21,6.15,9.74,1.08,15.09,0.0,76.65840579710145
926,926,SQIA3_2019,0.23,63.07,0.67,22.05,127.95,1.65,0.47,0.85,1.27,0.61,3.55,0.39,36.6,0.0,0.65,21.44,124.41,0.7,0.3,7.63,33.04,7.48,1.29,2.61,1.06,0.74,1.04,0.28,19.79,0.0,13.614040404040404
927,927,SQIA3_2020,0.0,334.52,3.81,55.19,238.34,7.9,2.6,6.07,5.65,47.12,203.46,0.07,6.17,0.0,0.56,8.08,34.88,0.68,0.32,4.85,34.08,14.3,3.31,2.36,1.14,0.78,0.99,0.33,22.77,12.74,21.906265060240962
928,928,SQIA3_2021,0.12,72.04,1.86,21.01,72.66,4.12,1.16,3.04,2.25,16.56,57.26,0.23,8.9,0.0,0.43,4.45,15.4,0.57,0.43,4.67,38.22,19.62,5.67,5.72,2.8,1.61,1.77,0.28,33.05,19.5,21.78263157894737
929,929,SQIA3_2022,0.44,78.75,2.03,8.46,21.63,2.14,0.85,48.01,1.01,9.22,23.58,0.19,7.39,0.0,0.18,0.76,1.94,0.42,0.57,0.9,42.65,25.34,9.91,2.72,2.58,1.08,4.65,0.4,35.51,17.6,17.548479999999998
930,930,SQIA3_2023,0.2,110.33,3.7,15.95,55.72,3.59,1.49,25.87,1.84,17.22,60.18,0.25,7.4,0.44,0.3,1.28,4.46,0.4,0.58,1.43,42.19,22.53,6.45,3.26,3.35,1.35,3.18,0.41,35.51,0.0,20.98742857142857
941,941,CLSC4_2019,2.05,9.88,0.98,2.95,4.41,0.26,0.18,0.0,0.0,4.1,6.14,5.21,52.51,0.0,0.78,1.51,2.2,0.15,0.85,0.97,12.39,9.04,6.2,3.54,20.15,2.99,11.72,0.84,4.99,11.18,35.121510416666666
942,942,CLSC4_2020,4.63,4.2,1.1,2.36,3.19,0.25,0.2,5.02,0.32,3.25,4.4,13.45,51.45,0.0,0.4,0.86,1.17,0.19,0.81,1.12,13.59,10.41,7.69,5.86,26.13,4.86,12.05,0.83,4.67,31.75,39.92117408906883
943,943,CLSC4_2021,6.96,4.66,1.0,2.51,3.29,0.23,0.22,5.42,0.32,3.53,4.62,14.6,67.96,0.0,0.45,1.13,1.48,0.22,0.78,1.15,11.35,9.2,7.03,4.97,21.48,4.71,11.61,0.95,13.22,0.0,53.7765991902834
944,944,CLSC4_2022,9.18,4.0,0.75,0.0,2.69,0.21,0.19,27.41,0.27,0.0,2.6,14.01,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,0.0,7.96,5.36,0.0,0.0,0.0,0.0,7.34,52.06,51.47164
945,945,CLSC4_2023,2.83,4.41,0.79,2.03,2.68,0.24,0.22,3.48,0.31,3.41,4.52,14.82,82.64,0.06,0.56,1.43,1.9,0.27,0.73,0.83,15.15,11.97,9.04,5.5,17.93,4.93,13.59,0.9,7.34,53.76,54.056290322580644
956,956,ODPV3_2019,2.14,31.48,8.06,22.28,23.2,4.95,5.07,28.14,9.43,20.93,21.79,0.54,2.09,0.0,0.49,1.35,1.41,0.63,0.37,1.64,55.2,22.24,21.36,15.74,25.62,16.1,23.77,1.02,9.37,7.9,14.396060606060606
957,957,ODPV3_2020,3.48,21.41,6.43,14.5,15.01,4.38,4.02,17.39,8.3,13.12,13.58,0.68,2.26,0.0,0.61,1.38,1.43,0.63,0.37,1.81,59.6,30.19,29.17,20.46,30.04,18.8,29.39,0.92,7.15,10.33,12.78855421686747
958,958,ODPV3_2021,3.74,17.6,6.0,11.97,13.18,3.63,3.46,754.46,4.95,11.38,12.53,0.72,2.1,0.0,0.3,0.59,0.65,0.58,0.42,0.98,60.3,30.35,27.57,20.64,34.09,19.67,30.51,0.95,6.18,11.98,12.353886639676112
959,959,ODPV3_2022,3.47,11.35,4.55,8.56,8.95,2.7,2.74,17.01,3.32,8.18,8.55,0.8,1.98,0.0,0.2,0.39,0.4,0.59,0.41,0.7,61.5,31.51,30.15,23.77,38.18,22.39,31.94,0.94,5.77,2.1,9.6296
960,960,ODPV3_2023,2.2,13.05,4.37,9.88,10.53,3.05,3.09,159.17,3.95,9.35,9.96,0.89,2.66,0.46,0.24,0.54,0.57,0.71,0.29,0.92,40.91,30.83,28.94,23.34,33.5,23.65,27.76,1.01,5.77,0.45,11.042741935483871
972,972,IGTA3_2019,0.8,30.13,3.13,14.72,18.4,12.39,1.66,10.65,2.08,16.94,21.17,1.76,16.92,0.0,0.47,2.22,2.78,0.53,0.47,4.33,66.57,84.14,67.32,41.12,10.38,5.51,7.84,0.13,5.5,6.23,43.70070707070707
973,973,IGTA3_2020,1.13,32.44,2.09,13.0,18.27,9.71,0.96,6.34,1.3,16.73,23.52,1.15,17.77,0.0,0.6,3.73,5.25,0.46,0.54,2.33,59.26,74.71,53.14,29.94,6.44,2.95,4.39,0.1,1.21,1.14,37.31831325301205
974,974,IGTA3_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,19.25,0.0,0.43,2.71,3.78,0.48,0.52,5.09,56.9,63.01,45.2,39.92,10.06,4.79,3.19,0.12,5.1,16.18,36.49132420091324
987,987,COGN3_2019,1.05,79.89,1.19,11.99,18.48,2.67,0.55,10.88,0.63,19.18,29.57,0.14,9.63,0.0,0.71,7.19,11.09,0.46,0.54,1.63,60.02,22.31,14.47,3.35,1.49,0.69,3.43,0.21,13.24,25.14,10.727323232323231
988,988,COGN3_2020,0.0,1.5,0.66,1.78,2.68,1.65,0.28,2.17,0.4,3.03,4.56,3.09,7.04,0.0,0.46,1.25,1.88,0.43,0.54,1.76,63.05,92.51,61.43,110.19,43.95,18.86,14.04,0.17,0.02,0.0,6.802248995983936
989,989,COGN3_2021,0.0,9.44,0.36,8.95,58.88,0.97,0.16,1.6,0.21,20.32,133.71,0.26,6.78,0.0,0.46,11.37,74.83,0.45,0.52,1.7,60.16,10.8,1.64,10.24,3.84,1.72,0.15,0.17,1.85,0.0,3.637570850202429
990,990,COGN3_2022,0.0,7.52,0.33,5.23,13.12,0.78,0.15,4.02,0.19,13.21,33.15,0.28,6.49,0.0,0.5,7.98,20.03,0.46,0.5,1.24,63.38,14.95,5.96,10.39,4.34,2.0,1.18,0.19,1.73,0.0,2.49112
991,991,COGN3_2023,0.0,21.9,0.54,6.6,11.99,1.15,0.26,8.45,0.31,12.73,23.11,0.16,6.44,1.47,0.5,6.13,11.13,0.48,0.48,1.21,64.83,17.46,9.61,5.26,2.47,1.19,2.42,0.23,1.73,0.0,2.664112903225807
1003,1003,MDIA3_2019,0.66,23.22,2.14,16.73,24.02,2.12,1.6,11.07,2.24,17.53,25.16,1.64,17.8,0.0,0.1,0.8,1.14,0.74,0.26,2.01,35.41,12.66,8.82,9.12,9.23,6.87,7.5,0.75,5.91,1.46,34.70358585858586
1004,1004,MDIA3_2020,1.34,15.12,1.74,11.78,16.16,1.59,1.19,5.16,1.97,12.15,16.66,2.25,19.6,0.0,0.05,0.37,0.5,0.68,0.32,2.37,32.83,13.51,9.85,10.53,11.49,7.85,8.29,0.75,9.43,4.81,33.68080321285141
1005,1005,MDIA3_2021,0.78,17.11,1.23,12.43,21.77,1.11,0.81,2.78,1.39,12.71,22.26,1.49,20.74,0.0,0.03,0.28,0.49,0.66,0.34,3.34,28.18,8.9,5.08,6.46,7.18,4.74,3.06,0.73,7.96,8.43,27.9331983805668
1006,1006,MDIA3_2022,5.43,25.21,1.81,13.49,20.83,1.2,1.06,5.04,1.85,15.23,23.51,1.42,19.79,0.0,0.23,1.74,2.68,0.59,0.41,1.98,28.5,8.89,5.76,4.76,7.18,4.21,5.07,0.89,13.34,10.61,30.6472
1007,1007,MDIA3_2023,1.61,23.29,1.8,11.81,17.22,1.21,1.1,4.5,2.0,12.1,17.63,1.66,21.52,2.62,0.04,0.29,0.42,0.61,0.39,2.19,30.23,10.23,7.02,5.19,7.71,4.72,7.51,0.91,13.34,7.8,35.73741935483871
1019,1019,WEGE3_2019,0.98,45.05,8.34,32.56,39.37,5.45,4.64,13.8,12.27,32.06,38.77,0.77,4.15,0.0,0.13,0.49,0.6,0.56,0.43,2.17,29.62,16.74,13.84,12.1,18.52,10.29,14.94,0.85,11.23,11.08,10.932121212121212
1020,1020,WEGE3_2020,0.57,67.9,13.75,48.7,56.44,9.1,7.98,23.82,21.56,47.84,55.45,1.12,5.51,0.0,0.24,0.86,0.99,0.58,0.4,2.13,31.13,18.68,16.12,13.4,20.24,11.75,18.11,0.88,12.35,15.15,26.238714859437753
1021,1021,WEGE3_2021,1.86,38.6,10.17,29.59,33.29,5.87,5.78,17.26,17.33,29.28,32.95,0.85,3.24,0.0,0.1,0.31,0.34,0.57,0.41,2.01,29.54,19.86,17.65,15.22,26.36,14.98,22.06,0.98,20.26,26.26,35.4485020242915
1022,1022,WEGE3_2022,1.34,38.41,10.9,28.78,32.0,5.41,5.75,17.21,19.06,28.5,31.7,1.0,3.53,0.0,0.1,0.27,0.3,0.53,0.46,1.91,29.08,18.78,16.89,14.07,28.37,14.96,22.5,1.06,25.71,29.8,30.296200000000002
1023,1023,WEGE3_2023,1.67,31.17,9.61,0.0,26.03,4.89,5.15,16.1,16.6,0.0,25.55,1.18,3.84,0.77,0.18,0.0,0.48,0.54,0.45,1.86,31.56,0.0,18.8,15.7,30.82,16.52,25.44,1.05,25.71,34.19,36.54641129032258
1035,1035,NTCO3_2019,1.01,67.97,0.0,0.0,26.32,2.36,1.9,0.0,0.0,0.0,31.45,0.57,0.0,0.0,1.56,2.13,3.88,0.16,0.84,1.25,72.08,17.09,9.35,1.08,4.62,0.73,8.5,0.68,14.29,26.66,29.787121212121214
1036,1036,NTCO3_2020,0.0,111.03,2.64,21.45,91.42,1.96,1.19,28.03,1.71,23.08,98.37,0.47,19.9,0.0,0.2,1.63,6.94,0.45,0.55,1.16,64.17,9.11,2.14,1.76,2.38,1.07,1.25,0.61,36.13,0.0,43.06361445783133
1037,1037,NTCO3_2021,0.0,33.47,1.23,9.2,31.37,0.87,0.58,9.34,0.82,10.97,37.39,0.76,20.69,0.0,0.24,1.77,6.02,0.47,0.53,1.28,64.9,9.49,2.78,2.61,3.67,1.73,0.17,0.66,38.39,28.71,47.09991902834008
1038,1038,NTCO3_2022,1.13,5.62,0.72,9.16,35.08,0.44,0.29,5.77,0.42,13.49,51.67,2.07,16.15,0.0,0.34,4.33,16.59,0.41,0.59,1.21,63.81,4.82,1.26,7.87,12.8,5.23,1.61,0.66,29.83,0.0,17.3334
